#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Sound Card
#Serial Number: 
#Date Time: 2021-03-02 17:08:58.776
#Sample rate: 96000Hz
#Samples: 16384
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 200 mV/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 200 mV/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Pulse
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.05886518817204301,-0.128173828125,-0.128143310546875
-0.05885477150537634,-0.103485107421875,-0.103485107421875
-0.05884435483870967,-0.08160400390625,-0.08160400390625
-0.05883393817204301,-0.060455322265625,-0.0604248046875
-0.05882352150537634,-0.039947509765625,-0.039947509765625
-0.05881310483870968,-0.021087646484375,-0.0211181640625
-0.05880268817204301,-0.003997802734375,-0.003997802734375
-0.05879227150537634,0.01214599609375,0.01214599609375
-0.05878185483870967,0.027618408203125,0.027587890625
-0.05877143817204301,0.042022705078125,0.042022705078125
-0.05876102150537634,0.05517578125,0.055206298828125
-0.05875060483870968,0.067474365234375,0.0675048828125
-0.05874018817204301,0.07928466796875,0.07928466796875
-0.05872977150537634,0.090484619140625,0.090484619140625
-0.05871935483870967,0.100799560546875,0.100830078125
-0.05870893817204301,0.110382080078125,0.110382080078125
-0.05869852150537634,0.119415283203125,0.119415283203125
-0.05868810483870968,0.1279296875,0.1279296875
-0.05867768817204301,0.135772705078125,0.1357421875
-0.05866727150537634,0.142913818359375,0.142913818359375
-0.05865685483870967,0.14959716796875,0.14959716796875
-0.05864643817204301,0.155975341796875,0.156005859375
-0.05863602150537634,0.161895751953125,0.16192626953125
-0.05862560483870968,0.167266845703125,0.167266845703125
-0.05861518817204301,0.1722412109375,0.1722412109375
-0.05860477150537634,0.17694091796875,0.1768798828125
-0.05859435483870967,0.181304931640625,0.1812744140625
-0.05858393817204301,0.185150146484375,0.185150146484375
-0.05857352150537634,0.188690185546875,0.188690185546875
-0.05856310483870968,0.192047119140625,0.19207763671875
-0.05855268817204301,0.19525146484375,0.19525146484375
-0.05854227150537634,0.19793701171875,0.19793701171875
-0.05853185483870967,0.2000732421875,0.20013427734375
-0.05852143817204301,0.202178955078125,0.20220947265625
